volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus josefbogneri Hett.,"SOUTH-WESTERN: Kanchanaburi (type: Home s.n. cult. sub. Hetterscheid H.AM. 1396-T, holotype -WAG).",Endemic.,Unknown.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04884,Amorphophallus josefbogneri Hett.
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus saururus Hett.,"NORTH-EASTERN: Loei (type: Fitch s.n. cult. sub. Hetterscheid H.AM. 026-T, holotype -L).",Endemic.,Not recorded.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04905,Amorphophallus saururus Hett.
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus lunatus Hett. & Sizemore,"NORTHERN: Nakhon Sawan; SOUTH-WESTERN: Kanchanaburi (type: Sizemore cult. sub. Hetterscheid H.AM. 1358-T, holotype -WAG).",Endemic.,Secondary scrub.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04890,Amorphophallus lunatus Hett. & Sizemore
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus sizemoreae Hett.,"nORTHERN: Nakhon Sawan (type: Sizemore s.n. cult. sub. Hetterscheid H.AM. 985-T, holotype -L).",Endemic.,Only recorded at ca 60 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04908,Amorphophallus sizemoreae Hett.
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus pygmaeus Hett.,"SOUTH-WESTERN: Prachuap Khiri Khan (type: Shelton s.n. cult. sub. Hetterscheid H.AM. 104-T, holotype -L); CENTRAL: Saraburi.",Endemic.,"Medium-shaded, humus-filled crevices and pockets on limestone; 50–500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04902,Amorphophallus pygmaeus Hett.
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus glaucophyllus Hett. & Serebryanyi,"SOUTH-WESTERN: Kanchanaburi (type: Home s.n. cult. sub. Hetterscheid H.AM. 1400-T, holotype -WAG).",Endemic.,Unknown.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04916,Amorphophallus glaucophyllus Hett. & Serebryanyi
11,Araceae,4. Amorphophallus,Amorphophallus,4.0,Amorphophallus koratensis Gagnep.,"EASTERN: Nakhon Ratchasima (type: Put 2814, holotype -P, isotypes -BK K); CENTRAL: Saraburi; SOUTH-EASTERN: Sa Kaeo.","Laos, Cambodia.",Rocky deciduous bamboo forests or deciduous dipterocarp/oak forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amorphophallus&tdcode=04861,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04886,Amorphophallus koratensis Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema kerrii Craib,"NORTHERN: Chiang Mai (type: Kerr 620, holotype -P, isotypes -BK K); type of Arisaema hypoglaucum : Kerr 1874, holotype -P, isotypes -BK K).",Endemic.,"Montane evergreen forests; 1,200–1,700 m alt. Flowering: June and July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04942,Arisaema kerrii Craib
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema sukotaiense Gagnep.,"EASTERN: Chaiyaphum; NORTHERN: Chiang Mai (type: Kerr s.n., syntypes -BK K P), Sukhothai (type: Kerr 5936, syntypes -BK K P), Tak; NORTH-EASTERN: Loei.",Endemic.,"Montane forests, sometimes growing as an epiphyte on mossy trunks; 850–2,500 m alt. Flowering: May and June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04951,Arisaema sukotaiense Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema omkoiense Gusman,"NORTHERN: Chiang Mai (type: Gusman GG00013, holotype -BR, isotypes -K BKF), Tak; NORTH-EASTERN: Phitsanulok.","SW China (S Yunnan, Mengla County – type of","Evergreen forests; 1,300–1,900 m alt. Flowering: December–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04944,Arisaema omkoiense Gusman
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema garrettii Gagnep.,"NORTHERN: Chiang Mai (type: de Schaunsée, syntypes P; Garrett 998 -BK K); Chiang Rai, Mae Hong Son, Nan, Tak; NORTH-EASTERN: Loei.",Endemic.,"Shaded, evergreen forests, often by streams in boggy places; 500–1,550 m alt. Flowering: January–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04941,Arisaema garrettii Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema wrayi Hemsl.,PENINSULAR: Yala.,"Peninsulat Malaysia (Perak – type), N Borneo (Sabah).","Shaded woodlands, on mossy rocks; 600–1,540 m alt. Flowering: January–April.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04952,Arisaema wrayi Hemsl.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema chumponense Gagnep.,"PENINSULAR: Chumphon (type: Kerr 11524, holotype -P, isotypes -BK K), Ranong, Nakhon Si Thammarat (type of Arisaema smitinandii : Hansen & Smitinand 12069, holotype -BKF, isotype -C); SOUTH-WESTERN: Phetchaburi.",Endemic.,"Evergreen forests; 750–1,000 m alt. Flowering: November–January.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04935,Arisaema chumponense Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema pattaniense Gagnep.,"PENINSULAR: Nakhon Si Thammarat (Kerr 15786, syntype -BK K); Pattani (Kerr 14905, syntypes -BK K), Trang.",Endemic.,"Shaded, evergreen forests; 200–1,000 m alt. Flowering: all the year through.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04946,Arisaema pattaniense Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema prazeri Hook.f.,"NORTHERN: Chiang Mai (type of Arisaema sootepense : Kerr 1199, holotype -P, isotypes -BK K), Chiang Rai, Lampang.","China (SW Yunnan), Myanmar (Chin, Kachin, Magway, Mandalay, Sagaing, Shan, Koni–type).","Mixed deciduous/evergreen forests, on limestone; 550–1,850 m alt. Flowering: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04947,Arisaema prazeri Hook.f.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema barbatum Buchet,PENINSULAR: Phangnga.,"SW China (Xishuangbanna), Indonesia: Java (types and type of","Evergreen, often seasonally dry forests; 200–1,400 m alt. Flowering: November–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04934,Arisaema barbatum Buchet
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema roxburghii Kunth,"CENTRAL: Saraburi; SOUTH-EASTERN: Chanthaburi, Trat; PENINSULAR: Ranong, Phuket; EASTERN: Si Sa Ket; NORTH-EASTERN: Phetchabun, Nong Khai.","Malaysia (Perak–type, Pahang), S Laos, Cambodia, S Vietnam (types of","Shady spots in limestone outcrops with shrubs, often in rock crevices or in dense and humid forests; 100–800 m alt. Flowering: April–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04948,Arisaema roxburghii Kunth
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema siamicum Gagnep.,"PENINSULAR: Chumphon, Krabi, Nakhon Si Thammarat, Pattani, Phangnga, Songkhla, Trang.",Endemic.,"Shaded, rocky areas in evergreen forests; 300–1,000 m alt. Flowering: May–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04949,Arisaema siamicum Gagnep.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema pachystachyum Hett. & Gusman,"EASTERN: Chaiyaphum; NORTH-EASTERN: Loei (type: Hetterscheid H.AR. 238-T, holotype -L), Phetchabun.",Endemic.,"Shaded places, in rock crevices; 350–800 m alt. Flowering: April–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04945,Arisaema pachystachyum Hett. & Gusman
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema sizemoreae Hett. & Gusman,"NORTHERN: Nakhon Sawan (type: Hetterscheid H.AR. 447-T, holotype -L).",Endemic.,Unknown. Flowering: June–July.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04950,Arisaema sizemoreae Hett. & Gusman
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema maxwellii Hett. & Gusman,"NORTHERN: Chiang Mai, Lampang (type: Maxwell 96-904, holotype -L, isotype -CMU); SOUTH-WESTERN: Kanchanaburi.",Endemic.,"Shaded places in woodland conditions, on humus, in primary evergreen forests, along streams, granite bedrocks; 400–700 m alt. Flowering: April–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04943,Arisaema maxwellii Hett. & Gusman
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema consanguineum Schott,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04936,Arisaema consanguineum Schott
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema fimbriatum Mast.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04938,Arisaema fimbriatum Mast.
11,Araceae,9. Arisaema,Arisaema,9.0,Arisaema yunnanense Buchet,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arisaema&tdcode=04933,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04953,Arisaema yunnanense Buchet
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne ciliata (Roxb.) Schott,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04963,Cryptocoryne ciliata (Roxb.) Schott
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne cordata Griff.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04966,Cryptocoryne cordata Griff.
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne affinis Hook.f.,PENINSULAR: Yala.,"Peninsular Malaysia (Selangor, Pahang, Kelatantan, Perak – type, Kedah).","Mostly on sandy to stony, but also muddy bottoms in rather fast-running streams or rivers. At low water level, specimens emerged on sandbanks have smaller, crumpled, green leaves, while submerged specimens are larger with brownish purple leaves. The plants often occur in large numbers.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04961,Cryptocoryne affinis Hook.f.
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,"Cryptocoryne loeiensis Bastm., T.Idei & N.Jacobsen","NORTH-EASTERN: Loei (Chiang Khan, along the Mekong – type: Bastmeijer 1145a, holotype -BKF, isotypes -C L).","Undoubtedly also in Laos, along the Mekong.","According to Takashige Idei who collected it first in March 2006,",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04978,"Cryptocoryne loeiensis Bastm., T.Idei & N.Jacobsen"
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,"Cryptocoryne mekongensis T.Idei, Bastm. & N.Jacobsen",EASTERN: Ubon Ratchathani (Khong Chiam).,"Along Mekong River: Laos, southern region of Champasak Province; Cambodia, Kratie Province.",Cryptocoryne mekongensis,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04979,"Cryptocoryne mekongensis T.Idei, Bastm. & N.Jacobsen"
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne cruddasiana Prain,Not recorded yet.,Myanmar (type).,Streams and riverbanks and beds. Flowering: December–February.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04977,Cryptocoryne cruddasiana Prain
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne albida R.Parker,"SOUTH-WESTERN: Prachuap Khiri Khan; PENINSULAR: Chumphon, Ranong (type of Cryptocoryne costata : Kerr 16385, holotype -BK, isotypes -K P [drawing]; type of C. Hansenii , Sørensen et al. 813, holotype -C, isotypes -BKF GH K), Phangnga, Surat Thani, Krabi.",S Myanmar (type).,At low altitudes on sandy and stony banks of streams. Emergent when Flowering: December–April.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04962,Cryptocoryne albida R.Parker
11,Araceae,11. Cryptocoryne,Cryptocoryne,11.0,Cryptocoryne crispatula Engl.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cryptocoryne&tdcode=04960,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04970,Cryptocoryne crispatula Engl.
11,Araceae,1. Aglaodorum,Aglaodorum,1.0,Aglaodorum griffithii Schott,PENINSULAR: Narathiwat.,"S Cambodia and S Vietnam, south and west through Peninsular Malaysia (type) and Sumatra, and east to N Borneo.",Freshwater intertidal mud at sea level or a little above.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaodorum&tdcode=04836,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04837,Aglaodorum griffithii Schott
11,Araceae,2. Aglaonema,Aglaonema,2.0,Aglaonema brevispathum (Engl.) Engl.,"NORTH-EASTERN: Nong Khai; EASTERN: Ubon Ratchathani; SOUTH WESTERN: Prachuap Khiri Khan; SOUTH-EASTERN: Chanthaburi, Trat.","Myanmar, Cambodia, Laos, Vietnam.","Lowland dry dipterocarp forests, often along on river banks; 100–450 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaonema&tdcode=04838,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04839,Aglaonema brevispathum (Engl.) Engl.
11,Araceae,2. Aglaonema,Aglaonema,2.0,Aglaonema chermsiriwattanae Sookch.,"PENINSULAR: Surat Thani (type: Chermsiriwattana & Kasem 1485, holotype -BK).",Endemic.,Lowland evergreen forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaonema&tdcode=04838,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04840,Aglaonema chermsiriwattanae Sookch.
11,Araceae,2. Aglaonema,Aglaonema,2.0,Aglaonema costatum N.E.Br.,"NORTH-EASTERN: Loei; EASTERN: Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi, Phetchaburi.","Cambodia, Laos, Vietnam, Peninsular Malaysia (Pulau Langkawi).","Dry lowland to hill evergreen forests, mixed evergreen and deciduous forests, dry deciduous forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaonema&tdcode=04838,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04842,Aglaonema costatum N.E.Br.
11,Araceae,2. Aglaonema,Aglaonema,2.0,Aglaonema ovatum Engl.,"EASTERN: Buri Ram; SOUTH-WESTERN: Ratchaburi, Phetchaburi, Prachuap Khiri Khan; CENTRAL: Lop Buri, Sara Buri; SOUTH-EASTERN: Chon Buri; PENINSULAR: Phangnga.","Laos, Vietnam.",Lowland dry evergreen forests on granite or limestone on sandy soils.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaonema&tdcode=04838,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04845,Aglaonema ovatum Engl.
11,Araceae,2. Aglaonema,Aglaonema,2.0,Aglaonema modestum Schott ex Engl.,"NORTHERN: Chiang Mai, Nan, Tak.","SW China, N Laos (types of",Hill mixed evergreen and deciduous forests on shale and limestone.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Araceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aglaonema&tdcode=04838,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04843,Aglaonema modestum Schott ex Engl.
