volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name,wfo_id,source,match_type,Species,Plant ID,Letter,DataSheetURL,temp_opt_min,temp_opt_max,temp_abs_min,temp_abs_max,rain_opt_min,rain_opt_max,rain_abs_min,rain_abs_max,ph_opt_min,ph_opt_max,ph_abs_min,ph_abs_max
13.0,Compositae (Asteraceae),51. Helianthus,Helianthus,51.0,Helianthus tuberosus L.,"NORTHERN: Chiang Mai (cultivated, but now escaped elsewhere).",Native of S America (Brazil – type).,Rural waysides.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Helianthus&tdcode=06362,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06364,Helianthus tuberosus L.,,present,B_core_exact,Helianthus tuberosus,1193,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1193,15.0,27.0,7.0,30.0,700.0,1500.0,300.0,2000.0,6.0,6.6,4.5,8.3
7.0,Sterculiaceae,8. Heritiera,Heritiera,8.0,Heritiera littoralis Aiton,"CENTRAL: Samut Prakan; SOUTH-EASTERN: Rayong, Chanthaburi, Trat; PENINSULAR: Ranong, Surat Thani, Phangnga, Krabi, Trang, Satun, Narathiwat.","East India Islands (type), Sri Lanka, Burma, Cambodia, Vietnam, Malay Peninsula, Indonesia, Australia, E Africa.","Common in landward fringe of mangrove, up to 10 m alt. Flowering: April–November; fruiting: May–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sterculiaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Heritiera&tdcode=02753,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02756,Heritiera littoralis Ait.,,present,B_core_exact,Heritiera littoralis,1205,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1205,20.0,30.0,10.0,35.0,1500.0,2500.0,1000.0,3000.0,5.5,6.5,5.0,7.0
8.0,Euphorbiaceae,43. Hevea,Hevea,43.0,Hevea brasiliensis (Kunth) Müll.Arg.,"Cultivated in plantations, mainly in the South-Eastern and Peninsular. Reported 'wild' (escaped) for; SOUTH-EASTERN: Chanthaburi (Pong Nam Ron), Trat (Ko Chang); PENINSULAR: Trang (Ban Nam Phrai), Satun (Kuan Sato, Tapan Lek), Narathiwat (Waeng).","Originally from Amazonian S America (Brazil – type), presently cultivated world-wide in the tropics.","Reported wild and common in evergreen forests, probably because plantations have been abandoned, in fact only known from cultivation, once reported from limestone, 0–200 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hevea&tdcode=03431,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03432,Hevea brasiliensis (Kunth) Müll.Arg.,,missing,B_core_exact,Hevea brasiliensis,1212,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1212,24.0,33.0,10.0,45.0,2000.0,4000.0,1200.0,6000.0,4.5,6.0,3.5,8.0
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus cannabinus L.,NORTH-EASTERN: Khon Kaen (Chum Phae); EASTERN: Nakhon Ratchasima; CENTRAL: Krung Thep Maha Nakhon (Bangkok).,"Native of Africa, now widely cultivated in tropical and subtropical regions.",Cultivated for commercial purposes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07056,Hibiscus cannabinus L.,,present,B_core_exact,Hibiscus cannabinus,1213,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1213,15.0,28.0,10.0,35.0,600.0,2000.0,450.0,3000.0,6.0,7.5,4.3,8.2
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus sabdariffa L.,"NORTHERN: Chiang Mai, Phrae; SOUTH-EASTERN: Chon Buri (Sattahip, Si Racha); CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Phangnga, Songkhla.",Cultivated throughout tropical regions. Origin probably in Africa.,"Sandy meadows, open forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07069,Hibiscus sabdariffa L.,,present,B_core_exact,Hibiscus sabdariffa,1216,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1216,16.0,32.0,10.0,36.0,1000.0,3000.0,500.0,3500.0,5.5,7.5,4.5,8.5
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus sabdariffa L.,"NORTHERN: Chiang Mai, Phrae; SOUTH-EASTERN: Chon Buri (Sattahip, Si Racha); CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Phangnga, Songkhla.",Cultivated throughout tropical regions. Origin probably in Africa.,"Sandy meadows, open forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07069,Hibiscus sabdariffa L.,,present,B_core_exact,Hibiscus sabdariffa var. altissima,6707,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6707,16.0,28.0,12.0,36.0,1500.0,2000.0,500.0,3500.0,6.0,7.5,5.0,8.5
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus sabdariffa L.,"NORTHERN: Chiang Mai, Phrae; SOUTH-EASTERN: Chon Buri (Sattahip, Si Racha); CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Phangnga, Songkhla.",Cultivated throughout tropical regions. Origin probably in Africa.,"Sandy meadows, open forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07069,Hibiscus sabdariffa L.,,present,B_core_exact,Hibiscus sabdariffa var. sabdariffa,6708,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6708,24.0,32.0,10.0,36.0,1000.0,3000.0,500.0,3500.0,5.5,7.0,4.5,8.5
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus syriacus L.,Cultivated.,"China, Taiwan, cultivated in temperate and subtropical regions, rare in tropical regions.",Grows best at high altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07072,Hibiscus syriacus L.,,present,B_core_exact,Hibiscus syriacus,1220,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1220,15.0,28.0,11.0,41.0,600.0,1400.0,500.0,1500.0,5.5,7.5,5.0,8.0
14.0,Malvaceae,9. Hibiscus,Hibiscus,9.0,Hibiscus tiliaceus L.,"NORTH-EASTERN: Loei; SOUTH-WESTERN: Prachuap Khiri Khan (Sam Roi Yot, Bang Saphan Yai); CENTRAL: Krung Thep Maha Nakhon (Bangkok); SOUTH-EASTERN: Chantaburi (Sattahip), Trat; PENINSULAR: Chumphon (Sawi), Ranong (Kraburi, Kaper, Phahat beach), Surat Thani (Bang Yai River), Phangnga (Khao Nang Dam), Phuket, Nakhon Si Thammarat (Chawang), Trang, Satun (Tarutao), Songkhla, Pattani.","All tropical regions, especially near the coast.","Common along sandy sea-shores, on river-banks, lowlands and on mountains, up to 1,400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hibiscus&tdcode=07054,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07073,Hibiscus tiliaceus L.,,present,B_core_exact,Hibiscus tiliaceus,1221,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1221,22.0,32.0,10.0,36.0,1200.0,1600.0,500.0,2000.0,6.0,7.0,5.5,7.5
13.0,Dipterocarpaceae,4. Hopea,Hopea,4.0,Hopea odorata Roxb.,"NORTHERN: Chiang Mai, Phayao, Lamphun, Lampang, Tak, Sukhothai, Phichit, Nakhon Sawan; NORTH-EASTERN: Phetchabun, Loei, Buang Kan; EASTERN: Chaiyaphum, Nakhon Ratchasima, Buri Ram, Surin, Ubon Ratchathani; SOUTH- WESTERN: Uthai Thani, Kanchanaburi, Ratchaburi, Prachuap Khiri Khan; CENTRAL: Ang Thong, Krung Thep Maha Nakhon (Bangkok); SOUTH-EASTERN: Prachin Buri, Chon Buri, Rayong, Trat; PENINSULAR: Chumphon, Surat Thani, Phangnga, Nakhon Si Thammarat, Phuket, Trang, Satun, Songkhla, Pattani, Yala, Narathiwat.","Bangladesh, Andaman Islands, Myanmar (type), Laos, Cambodia, Vietnam, Upper Peninsular Malaysia.","Dry evergreen and evergreen forests, usually found by streams, occasionally found in beach forests, edges of peat swamp forests and by streams in mixed deciduous forests, up to 900 m alt. Flowering: December–April; fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dipterocarpaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hopea&tdcode=06649,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06659,Hopea odorata Roxb.,,present,B_core_exact,Hopea odorata,6749,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6749,26.0,36.0,10.0,41.0,3000.0,4000.0,2200.0,5100.0,4.8,5.2,4.4,6.0
13.0,Achariaceae,2 Hydnocarpus,Hydnocarpus,2.0,Hydnocarpus kurzii (King) Warb.,"NORTHERN: Phayao, Lampang, Phrae, Tak; NORTH-EASTERN: Loei; SOUTH-WESTERN: Kanchanaburi, Phetchaburi; PENINSULAR: Ranong, Phangnga, Krabi, Nakhon Si Thammarat, Phatthalung, Pattani.","Southern Burma (type), Malay Peninsula.","Scattered in evergreen forests, 100–1,800 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Achariaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hydnocarpus&tdcode=05996,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06001,Hydnocarpus kurzii (King) Warb.,,present,B_core_exact,Hydnocarpus kurzii,6784,H,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6784,28.0,34.0,7.0,42.0,3500.0,6500.0,2000.0,8000.0,4.5,5.0,4.0,5.5
4.0,Leguminosae-Papilionoideae,Indigofera,Indigofera,,Indigofera arrecta Hochst. ex A.Rich.,NORTH-EASTERN: Phetchabun.,"Ethiopia (type), Laos, Vietnam, Sumatra.",Open areas. Flowering: May–July.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Indigofera&tdcode=07572,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07574,Indigofera arrecta Hochst. ex A.Rich.,,present,B_core_exact,Indigofera arrecta,6882,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6882,22.0,30.0,16.0,36.0,1700.0,2200.0,400.0,4300.0,5.0,6.0,4.5,6.5
4.0,Leguminosae-Papilionoideae,Indigofera,Indigofera,,Indigofera hirsuta L.,Widely distributed throughout the country.,"Sri Lanka (type), India, Myanmar, China, Taiwan, Laos, Cambodia, Vietnam, Indonesia.","Commonly found in paddy fields, by roadsides, open and disturbed areas, near sea level to 1,000 m alt. Flowering: mostly November–January.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Indigofera&tdcode=07572,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07588,Indigofera hirsuta L.,,present,B_core_exact,Indigofera hirsuta,2526,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2526,22.0,30.0,13.0,34.0,900.0,1700.0,750.0,2700.0,5.5,6.5,4.5,8.0
4.0,Leguminosae-Papilionoideae,Indigofera,Indigofera,,Indigofera suffruticosa Mill.,"NORTHERN: Mae Hong Son, Chiang Mai, Nan; EASTERN: Ubon Ratchathani; CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Surat Thani, Songkhla.","India (type), China, Taiwan, Laos, Cambodia, Vietnam, Indonesia, Philppines.","Roadsides, waste grounds, grasslands, from sea level to 1,800 m alt. Flowering: October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Indigofera&tdcode=07572,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07602,Indigofera suffruticosa Mill.,,present,B_core_exact,Indigofera suffruticosa,1257,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1257,,,,,,,,,,,,
4.0,Leguminosae-Papilionoideae,Indigofera,Indigofera,,Indigofera tinctoria L.,"NORTH-EASTERN: Khon Kaen; EASTERN: Chaiyaphum, Amnat Charoen, Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi, Prachuap Khiri Khan.","Sri Lanka (type), Pakistan, India, China, Taiwan, Japan, Laos, Cambodia, Vietnam, Indonesia, the Philippines.","Widely cultivated, possibly throughout the country. Flowering all year round.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Indigofera&tdcode=07572,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07603,Indigofera tinctoria L.,,present,B_core_exact,Indigofera tinctoria,6889,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=6889,22.0,28.0,7.0,32.0,1300.0,1700.0,640.0,3000.0,6.0,7.0,4.3,8.7
4.0,Leguminosae-Caesalpinioideae,18 Intsia,Intsia,18.0,Intsia bijuga (Colebr.) Kuntze,"SOUTH-EASTERN: Chanthaburi, Trat (Ko Chang, Laem Sing); PENINSULAR: Narathiwat.","Madagascar, S India, S Burma, Cambodia, S Vietnam, Malesia (type) to N Australia and Polynesia.","Swamp forests, sandy seashores, behind the mangroves, on coral islands, up to 600 m alt. in coastal mountains.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Intsia&tdcode=00773,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00774,Intsia bijuga (Colebr.) Kuntze,,present,B_core_exact,Intsia bijuga,1263,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1263,22.0,28.0,12.0,34.0,2000.0,3000.0,1500.0,4000.0,5.5,6.5,5.0,7.0
10.0,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea aquatica Forssk.,"NORTHERN: Chiang Mai, Chiang Rai, Kamphaeng Phet; NORTH-EASTERN: Kalasin, Khon Kaen; EASTERN: Nakhon Ratchasima, Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi; CENTRAL: Lop Buri, Phra Nakhon Si Ayutthaya, Saraburi, Nakhon Nayok, Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Ranong, Phuket, Trang, Satun, Songkhla.","Pakistan, Nepal, India, Sri Lanka, Bangladesh, Myanmar, China, Laos, Cambodia, Vietnam, Malaysia, Indonesia, the Philippines, New Guinea, Australia, Pacific Islands, S America, Africa (type).","Floating in still waters or creeping on wet soil, in sunny rice fields, muddy drinking places, swamps, sea level to 400 m alt. Flowering: February, October–December; fruiting: February, October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04471,Ipomoea aquatica Forssk.,,present,B_core_exact,Ipomoea aquatica,1264,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1264,15.0,35.0,10.0,40.0,2000.0,2500.0,700.0,4200.0,5.0,7.0,4.3,7.5
10.0,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea aquatica Forssk.,"NORTHERN: Chiang Mai, Chiang Rai, Kamphaeng Phet; NORTH-EASTERN: Kalasin, Khon Kaen; EASTERN: Nakhon Ratchasima, Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi; CENTRAL: Lop Buri, Phra Nakhon Si Ayutthaya, Saraburi, Nakhon Nayok, Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Ranong, Phuket, Trang, Satun, Songkhla.","Pakistan, Nepal, India, Sri Lanka, Bangladesh, Myanmar, China, Laos, Cambodia, Vietnam, Malaysia, Indonesia, the Philippines, New Guinea, Australia, Pacific Islands, S America, Africa (type).","Floating in still waters or creeping on wet soil, in sunny rice fields, muddy drinking places, swamps, sea level to 400 m alt. Flowering: February, October–December; fruiting: February, October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04471,Ipomoea aquatica Forssk.,,present,B_core_exact,Ipomoea aquatica var. reptans,17650,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=17650,15.0,35.0,10.0,40.0,2000.0,2500.0,700.0,4200.0,5.0,7.0,4.3,7.5
10.0,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea batatas (L.) Lam.,"NORTHERN: Chiang Mai; SOUTH-EASTERN: Chachoengsao; PENINSULAR: Ranong, Nakhon Si Thammarat, Trang.","Throughout Asia as a cultivated plant, a cultigen that originated in S America.","Grown in home gardens and agricultural fields, sometimes persisting from cultivation, 5 m and up. Flowering: January, December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04474,Ipomoea batatas (L.) Lam.,,present,B_core_exact,Ipomoea batatas,1265,I,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1265,18.0,28.0,10.0,38.0,750.0,2000.0,350.0,5000.0,5.0,7.0,4.0,8.7
8.0,Euphorbiaceae,48. Jatropha,Jatropha,48.0,Jatropha curcas L.,"NORTHERN: Mae Hong Son, Chiang Mai, Lampang; NORTH-EASTERN: Loei, Udon Thani, Khon Kaen; EASTERN: Nakhon Ratchasima, Roi Et, Ubon Ratchathani; SOUTH-WESTERN: Phetchaburi, Prachuap Khiri Khan, Ratchaburi; CENTRAL: Nonthaburi, Krung Thep Maha Nakhon (Bangkok); SOUTH-EASTERN: Prachin Buri, Chanthaburi; PENINSULAR: Chumphon.","Native to Tropical America, now widely cultivated and naturalized in the tropics.","Naturalized, growing nearby villages, in mixed deciduous forests, along road sides, 0–1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jatropha&tdcode=03441,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03442,Jatropha curcas L.,,present,B_core_exact,Jatropha curcas,1297,J,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1297,11.0,28.0,7.0,36.0,500.0,1500.0,300.0,2000.0,5.5,7.5,5.0,8.0
4.0,Leguminosae-Papilionoideae,Lablab,Lablab,,Lablab purpureus (L.) Sweet,"Cultivated throughout the country, mostly in the north.","Native to Africa, Madagascar and Asia (Indian subcontinent); widely introduced elsewhere (cultivated in France – type).","Cultivated and sometimes naturalized in open areas, roadsides or disturbed areas; 0–1,500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lablab&tdcode=09142,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=09143,Lablab purpureus (L.) Sweet,,present,B_core_exact,Lablab purpureus,1311,L,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1311,18.0,32.0,3.0,38.0,600.0,1000.0,200.0,2500.0,5.0,7.5,4.5,8.0
13.0,Compositae (Asteraceae),62. Lactuca,Lactuca,62.0,Lactuca indica L.,NORTHERN: Chiang Mai (Doi Chiang Dao).,"China (Yunnan), Vietnam, Malaysia, Indonesia (Java – type).","By paths and clearings in evergreen forests with bamboo by streams, ca 1,200 m alt. Flowering: probably throughout the year.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lactuca&tdcode=06391,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06392,Lactuca indica L.,,present,B_core_exact,Lactuca indica,7081,L,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=7081,22.0,34.0,10.0,40.0,1500.0,2500.0,1000.0,3000.0,5.0,6.0,4.5,6.5
9.0,Cucurbitaceae,13. Lagenaria,Lagenaria,13.0,Lagenaria siceraria (Molina) Standl.,Cultivated almost everywhere.,"World-wide cultivated, Chile (type).",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lagenaria&tdcode=04024,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04025,Lagenaria siceraria (Molina) Standl.,,present,B_core_exact,Lagenaria siceraria,1315,L,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1315,19.0,27.0,12.0,38.0,1200.0,1800.0,700.0,2800.0,5.5,7.0,4.5,7.5
11.0,Lythraceae,4. Lagerstroemia,Lagerstroemia,4.0,Lagerstroemia tomentosa C.Presl,"NORTHERN: Mae Hong Son (Pang Mu), Chiang Mai (Ban Mae Hia Nai, Huai Nam Dang NP, Doi Suthep – lectotype of Lagerstroemia tomentosa var. caudata : Hosseus 512, isolectotypes -BM, E; Doi Chiang Dao, Chai Prakan, Pong Duet Nature Park, Pong Duet Hot Springs, Mae Pah Boo), Chiang Rai (Doi Luang NP, Doi Thung), Phayao (Doi Luang NP, Doi Pha Chang WS), Lamphun (Doi Khun Tan NP), Lampang (Chae Son NP), Tak (Doi Musoe), Sukhothai, Nakhon Sawan (Mae Wong NP); SOUTH-WESTERN: Kanchanaburi (Three Pagodas, Prangkasi, Forest Research and Demonstration Centre, Sai Yok, Sangkhla Buri), Prachuap Khiri Khan (Khao Sam Roi Yot NP); CENTRAL: Nakhon Nayok (Khao Yai NP).",Myanmar (Moulmein – type of,"Often open places; primary dry evergreen, seasonal, hardwood forests and mixed deciduous forests, often with much bamboo, also near streams and on riverbanks; granite, shale, phyllite, sandstone, and limestone bedrock; sea level to 1,150 m alt. Flowering: February–June; fruiting: probably all year round, but not collected in March, June, and October. The flowers are slightly fragrant.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lythraceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lagerstroemia&tdcode=05355,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05376,Lagerstroemia tomentosa C.Presl,,present,B_core_exact,Lagerstroemia tomentosa,7095,L,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=7095,26.0,36.0,10.0,43.0,2000.0,3000.0,1000.0,4500.0,5.0,6.5,4.0,7.5
10.0,Anacardiaceae,9. Lannea,Lannea,9.0,Lannea coromandelica (Houtt.) Merr.,"NORTHERN: Chiang Mai (Chiang Dao), Lampang (Mae Ko), Phitsanulok (Thung Salaeng Luang); NORTH-EASTERN: Loei (Dan Sai), Nakhon Phanom (Mukdahan), Khon Kaen (Phu Wiang); SOUTH-WESTERN: Kanchanaburi (Wangka), Prachuap Khiri Khan (Sam Roi Yot); SOUTH-EASTERN: Chanthaburi (Pong Nam Ron, Khao Soi Dao); PENINSULAR: Surat Thani (Bangson, Tha Rong Chang, Nong Wai), Phangnga (Yan Yao), Satun (Ko Tarutao).","India (type), Ceylon, Myanmar, China (Hainan), Indochina, Andaman Islands, Peninsular Malaysia, Java.","Very common in mixed deciduous forests, scrubs and savanas, on rocky limestone hills, 20–700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Anacardiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lannea&tdcode=04344,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04345,Lannea coromandelica (Houtt.) Merr.,,present,B_core_exact,Lannea coromandelica,7130,L,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=7130,32.0,40.0,8.0,47.0,1200.0,2000.0,600.0,3800.0,5.0,6.5,4.5,8.0
